Mobile Key,Delay From Due Date,Num Delay Payment Car,Wallet Balance,outflow,inflow,mothly_avg_outflow,mothly_avg_inflow,charity_amount,avg_municipality_amount,investment_amount,is912,isfirstregion,MobilePrice,domesticflight_amount,internationalflight_amount,train_amount,max_route_rate,max_train_rate,max_car_price,Loyality Score,Recency,num_delay_payment,avg_date_diff_payment,delay_total_amount,num_loan,total_loan_amount,,id
58984423,242,14,513825,360298546,1765360,18014927.3,88268,0,0,0,0,0,149,0,0,0,0,0,2400000000,34,3,6,1.333333333,1592160,1,8597664000,,
2418666,645,27,307912,2829862024,7010000,101066500.9,250357.1429,0,0,0,0,0,180,0,0,0,0,0,3450000000,336,5,0,0,0,1,2717971200,,
150962754,581,41,50000,2516264647,1366302,89866594.54,48796.5,0,0,0,0,0,149,0,0,0,0,0,2400000000,385,1,23,23.2173913,13453988,2,5327259840,,
22650952,171,12,255587,4774466756,1400000,85258334.93,25000,0,0,0,0,0,269,0,0,0,0,0,3450000000,105,2,0,0,0,1,4754199600,,
12913955,304,23,0,79371329,61647489,3313388.708,2568645.375,150000,0,0,0,0,265,0,0,0,0,0,3450000000,2,44,2,1.5,3809920,1,7680798720,,
43980956,393,4,0,12513347100,793368000,223452626.8,14167285.71,0,0,0,0,0,399,0,0,0,0,0,2650000000,420,1,0,0,0,1,215841360,,
87766489,335,66,0,894781856,108712540,31956494.86,3882590.714,0,0,0,1,0,800,0,0,0,0,0,2700000000,112,6,152,120.25,32306080,1,6886296000,,
40475882,753,7,80000,454136939,44870000,18165477.56,1602500,0,0,0,0,0,179,0,0,1297500,0,0,1800000000,4,32,0,0,0,1,1022994000,,
100163671,27,8,0,1153231418,1303190,76882094.53,142441.4276,0,0,0,0,0,99,0,0,0,0,0,2700000000,419,4,31,20.96774194,6795510,1,7102404000,,
82243721,328,18,249804,282284556,76504000,10081591.29,2732285.714,0,0,0,0,0,399,0,0,0,0,0,1800000000,24,20,135,5.614814815,49162770,2,10563525120,,
16486874,147,17,1628550,2765621981,24755000,98772213.61,884107.1429,0,0,0,0,0,239,0,0,0,0,0,1800000000,330,2,3,6,4521570,1,6076990080,,
18404926,327,37,0,121685429,746604350,5290670.826,26664441.07,0,0,0,0,0,400,0,0,0,0,0,2700000000,8,20,25,3.2,2278750,1,2953260000,,
163994921,116,8,0,792152416,51259700,41692232.42,2697878.947,0,0,0,0,0,284,0,0,0,0,0,2700000000,34,20,3,8,6713790,1,1127916720,,
12144878,1233,12,1035619,2828022496,608312360,101000803.4,21725441.43,0,0,0,0,0,289,0,0,0,0,0,2700000000,145,1,13,2.692307692,1114750,1,2778300000,,
113222191,497,25,26722,1141030281,232140761,47542928.38,8290741.464,0,0,0,0,0,249,0,0,0,0,0,1800000000,80,1,230,52.93478261,44684680,2,11205864000,,
18860259,238,31,2378898,3116202940,2258305480,57707461.85,40326883.57,0,1510500,0,1,0,99,0,0,2092000,0,0,2700000000,118,1,180,125.5,45275400,1,8149572000,,
53088334,244,7,0,5528400510,1375814009,204755574.4,50956074.41,0,0,0,0,0,239,0,0,0,0,0,1800000000,438,1,1,1,353840,1,2993486400,,
34808533,1392,24,4040068,2034603955,390703370,72778712.68,13953691.79,3200000,0,0,0,0,199,0,0,0,0,0,2700000000,39,1,0,0,0,1,3366214200,,
3201599,509,25,9840,488435220,38389840,20351467.5,1599576.667,0,0,0,0,0,130,0,0,0,0,0,1800000000,3,1,135,102.1851852,30032100,1,7207704000,,
72091816,620,30,0,1348915155,121121057,49959820.56,4325752.036,0,0,0,0,0,301,0,0,0,0,0,2700000000,206,3,68,10.39705882,14214040,1,6772572000,,
24289789,2,1,287,125268509,62963140,5965167.095,2861960.909,0,0,0,0,0,349,0,0,0,0,0,1800000000,6,94,10,65.8,16825700,1,6784122240,,
41918250,45,2,0,420272831,3589600,28018188.73,224350,0,0,0,1,0,349,0,0,0,0,0,2700000000,3,6,18,2.388888889,4581180,2,11519145000,,
112254934,476,15,0,33201100,1303190,4150137.5,142441.4276,0,0,0,0,0,470,0,0,0,0,0,1800000000,0,68,24,76.66666667,60382560,1,10144270080,,
358730070,1190,166,790492,78020204,1500000,9752525.5,187500,0,0,0,0,0,100,0,0,0,0,0,2700000000,20,1,13,6.615384615,8043100,1,2494598400,,
42877962,654,20,0,4235828005,1259115395,151343857.3,44968406.96,1800000,4969000,0,0,0,129,0,0,0,0,0,1800000000,151,2,20,1.4,2889940,2,8231999400,,
45287785,51,2,0,1587490835,466560000,56696101.25,16662857.14,0,0,0,0,0,399,0,0,0,0,0,2700000000,238,2,19,59.05263158,36731750,1,7794864000,,
170923134,75,1,130000,1002738280,2836000,43597316.52,123304.3478,0,0,0,0,0,800,0,0,0,0,0,1800000000,97,16,0,0,0,1,4747986000,,
9398742,57,3,0,6256561000,604249510,223448607.1,21580339.64,0,0,0,0,0,250,0,0,0,0,0,1800000000,745,1,0,0,0,1,6415504200,,
20346626,503,6,262836,3753751640,719325560,134066130,25690198.57,100000,0,0,1,0,179,0,0,0,0,0,2700000000,396,4,64,4.390625,7988480,1,1685070000,,
87102295,924,23,1916058,8991392368,507037240,321121156,18108472.86,0,0,0,0,0,311,0,0,0,0,0,1800000000,1693,1,3,208,216810,1,2341548000,,
9207929,229,15,0,135869159,64933290,4852469.964,2319046.071,0,0,0,0,0,899,0,0,0,0,0,2700000000,31,1,2,4.5,1243620,1,2507137920,,
785873,27,1,168015,3867901008,1504770100,138155393.1,53741789.29,450000,0,0,1,0,129,0,0,0,0,0,2700000000,187,3,0,0,0,1,5156989200,,
67792988,150,10,695353,168963625,2170810,6034415.179,77528.92857,0,0,0,0,0,199,0,0,0,0,0,2700000000,80,1,174,31.59195402,65065490,2,12199097280,,
1782298,186,9,47106,2440099209,992145000,110913600.4,38159423.08,0,0,0,0,0,399,0,0,0,0,0,2700000000,302,1,0,0,0,1,394162200,,
141275253,339,77,5912,3155256144,661311712,56343859.71,11809137.71,0,0,0,0,0,415,0,0,0,0,0,2700000000,174,14,131,9.519083969,49565010,2,18766760400,,
49512853,514,24,0,12340962954,234700000,228536351,3725396.825,0,0,0,0,0,169,0,0,0,0,0,1800000000,980,1,0,0,0,1,12904716720,,
3302372,531,43,0,1159704114,104311000,41418004.07,3725392.857,0,0,0,0,0,800,0,0,0,0,0,1800000000,23,1,4,13.5,8391880,1,1409835840,,
10750645,766,39,373817,31302484,109472300,2112655.25,4976013.636,2500000,0,0,0,0,298,0,0,0,0,0,2700000000,8,5,1,1,126230,2,4686235200,,
2542431,365,4,19165,5160205298,1731037784,184293046.4,59690958.07,0,0,0,0,0,350,5641000,0,0,0,0,2700000000,585,1,12,7.083333333,8568360,1,2878968960,,
148279050,293,34,305150,6472763882,2107000,294216540.1,95772.72727,0,0,0,0,0,435,0,0,0,0,0,2700000000,6,1,1,1,1128570,1,3412795680,,
43617732,256,14,0,283308728,1303190,28330872.8,142441.4276,0,0,0,0,0,150,0,0,0,0,0,1800000000,10,1,3,1,7618410,1,6826095360,,
49575521,239,5,0,514197560,110240000,22356415.65,4593333.333,0,0,0,0,0,150,0,0,1425000,0,0,2700000000,6,9,2,1.5,2753180,1,2543938320,,
44401935,27,6,30111,3293355685,681010000,117619845.9,24321785.71,0,0,0,0,0,449,0,0,0,0,0,1800000000,324,4,1,1,1664700,1,3076365600,,
74355817,136,15,0,30924370,3950760,10308123.33,790152,0,0,0,0,0,549,0,0,0,0,0,2400000000,1,65,1,1,329230,2,16289665200,,
22080277,1467,48,0,3440134740,357094920,61534548.93,6156808.966,5800000,0,0,0,0,149,0,0,5682375,0,0,3450000000,153,1,9,1.555555556,1248570,1,4494852000,,
74964296,1316,167,554160,186124721,740460000,8092379.174,25533103.45,0,0,0,0,0,311,15767083.33,0,0,0,0,3450000000,2,13,102,12.07843137,16568880,1,5263056000,,
169871744,206,12,0,37509870,5486630,2344366.875,342914.375,0,0,0,0,0,215,0,0,0,0,0,3450000000,134,10,19,2.894736842,5486630,1,9356148000,,
244852,123,13,397647,287262460,26500000,5129686.786,473214.2857,0,0,0,0,0,129,0,0,0,0,0,3450000000,64,1,6,1.333333333,13638600,2,9488616480,,
54864587,122,15,1003790,48979393,1000000,9795878.6,200000,0,0,0,0,0,246,0,0,0,0,0,3450000000,2,9,1,1,3405510,1,9154010880,,
357487590,654,10,500000,2114487180,5988780,117471510,332710,0,0,0,0,0,149,0,0,0,0,0,3450000000,243,3,19,2.684210526,4111410,1,7011036000,,
14499812,243,2,2000000,63213380,3410200,5267781.667,284183.3333,0,0,0,0,0,399,0,0,0,0,0,3500000000,1,33,115,14.63478261,32434600,1,9138096000,,
3644469,1488,147,0,624632028,19091490,22322572.43,681838.9286,400000,0,0,0,0,160,0,0,0,0,0,2400000000,11,22,8,5.5,5498560,1,2771274240,,
22962721,40,3,0,40509397,840000,3375783.083,64615.38462,0,0,0,0,0,119,0,0,0,0,0,2400000000,1,186,139,4.165467626,19885340,1,4635144000,,
62083484,912,8,749247,1684653783,352266000,60166206.54,12147103.45,0,0,0,0,0,449,7420000,0,0,0,0,3200000000,116,2,5,10.4,5416850,1,2366080080,,
120196078,147,5,749187,909704724,437538440,32489454.43,15626372.86,0,0,0,0,0,259,0,0,0,0,0,3200000000,59,3,5,1,1257900,2,14615393400,,
148569774,580,15,0,8015900,93380000,1603180,7183076.923,0,0,0,0,0,149,0,0,0,0,0,3200000000,3,32,0,0,0,1,6156000000,,
130443559,540,36,0,1281222308,77685000,45757939.57,2774464.286,0,0,0,0,0,79,0,0,0,0,0,3200000000,83,4,147,8.74829932,30476040,1,6717168000,,
82848803,935,63,4475617,471973538,229200200,16856197.79,8185721.429,0,0,0,0,0,800,0,0,0,0,0,3200000000,205,16,0,0,0,1,4131734880,,
65197625,93,11,9270,993016056,94534270,35464859.14,3376223.929,0,0,0,0,0,279,0,0,0,0,0,3200000000,18,4,5,17.2,12596350,1,6771797760,,
164851579,321,108,0,206493286,77984000,8259731.44,2888296.296,0,0,0,0,0,899,4942000,0,4777250,0,0,3200000000,42,4,3,5.333333333,4541490,1,6103762560,,
48759769,738,3,276346,774964021,138790000,27891215.04,4956785.714,5990000,0,0,0,0,399,0,0,0,0,0,3200000000,189,2,6,1.666666667,1370340,1,2672163000,,
19267529,81,2,0,331928388,180580,22128559.2,11286.25,0,0,0,1,0,449,0,0,0,0,0,3850000000,4,24,4,1,361160,1,2925396000,,
34779893,126,18,287366,1294558465,714077940,46234230.89,25502783.57,0,0,0,1,0,800,0,0,0,0,0,3620000000,23,3,0,0,0,1,75006000,,
8866279,350,4,0,34819230,81430,3868803.333,9047.777777,0,0,0,0,0,429,0,0,0,0,0,3620000000,22,5,39,4.256410256,3175770,1,2638332000,,
14493776,728,12,546036,118325760,9077040,4550990.769,349116.9231,0,1459000,0,1,0,300,0,0,0,0,0,4450000000,6,7,6,1.166666667,1032120,1,5573448000,,
93538240,223,12,137000,32985250,137929670,3298525,8113510,0,0,0,0,0,199,0,0,0,0,0,3620000000,0,130,0,0,0,1,9263808000,,
12650077,203,4,0,4233161583,3159960670,176435899.3,112855738.2,1300000,0,0,0,0,400,0,0,0,0,0,3620000000,256,1,29,1.965517241,5855970,2,9055962000,,
42346001,249,9,0,131583900,76472055,6925468.421,3641526.429,0,0,0,1,0,799,0,0,0,0,0,3620000000,0,34,134,275.0671642,39816760,1,9627336000,,
77579767,164,1,23869,886599806,131633550,31664278.79,4701198.214,0,0,0,0,0,800,0,0,0,0,0,3620000000,94,15,106,10.79245283,27332100,1,8354340000,,
36559946,89,11,299484,1433599646,155730000,51199987.36,5370000,0,0,0,0,0,179,1468000,0,0,0,0,3620000000,214,14,0,0,0,1,1383765600,,
25972659,286,14,0,3224919936,526214000,115175712,18793357.14,0,1572222.222,0,0,0,301,0,0,0,0,0,4450000000,169,3,0,0,0,1,1170046800,,
28886855,87,20,7212525,9659613045,154248570,160993550.8,2570809.5,0,0,0,1,0,800,0,0,0,0,0,4450000000,307,8,0,0,0,1,8371836000,,
128112418,90,2,0,9657347,1303190,2414336.75,142441.4276,0,0,0,0,0,800,0,0,0,0,0,3620000000,18,1,3,7.333333333,5937690,1,3325106400,,
108318218,839,22,0,57784114,114750000,9630685.667,6375000,0,0,0,0,0,130,0,0,0,0,0,3640000000,6,3,131,47.53435115,45831660,1,9131346000,,
26949165,1452,4,0,5020716326,2414612000,179311297.4,86236142.86,0,0,0,0,0,249,0,0,0,0,0,3640000000,378,3,1,1,1290200,1,5202086400,,
6573469,540,117,499800,5866544148,2302921254,69839811.29,27415729.21,0,0,0,0,0,130,0,0,0,0,0,3640000000,242,1,3,4.666666667,1902150,1,2556489600,,
98960370,1075,23,0,4470329654,297505580,159654630.5,10625199.29,0,0,0,0,0,149,0,0,0,0,0,3640000000,298,1,15,25.8,30173700,1,8110690560,,
66866463,684,11,0,98388700,1303190,6559246.667,142441.4276,0,0,0,0,0,246,0,0,0,0,0,4500000000,0,6,11,10.90909091,17105330,1,6269880960,,
3406865,102,3,139422,336892077,17048000,14701220.74,681920,1236000,0,0,0,0,246,0,0,0,0,0,3640000000,2,15,25,2.72,4085680,2,5875918200,,
31482257,465,7,874523,157984114,963048000,2925631.741,17509963.64,0,0,0,1,0,497,0,0,0,0,0,3640000000,25,1,5,5.2,5320750,1,4290652800,,
25613145,297,6,0,5292047346,2830028830,189001690.9,101072458.2,0,0,0,0,0,349,0,0,0,0,0,3640000000,856,1,22,2.545454545,6926260,1,6176964600,,
13585398,280,4,0,447553700,228190,27972106.25,14261.875,0,0,0,0,0,99,0,0,0,0,0,1800000000,57,7,173,250.8901734,39476870,1,7393356000,,
32489274,156,21,0,3271180550,8700,136299189.6,348,0,0,0,0,0,800,10300000,194360150,0,4,0,2700000000,439,3,117,335.1709402,36237240,1,10034928000,,
36784042,1105,10,0,2453230913,419334000,87615389.75,14976214.29,0,0,0,1,0,300,0,0,0,0,0,1800000000,231,1,2,1,235340,1,1842712200,,
359537722,141,4,0,182263540,1303190,36472708,142441.4276,100000,0,0,0,0,349,0,0,0,0,0,2800000000,21,2,12,9.333333333,10604160,1,2375331840,,
145450919,509,90,0,1338822321,546000,70464332.68,28736.84211,0,0,0,0,0,180,0,0,0,0,0,2800000000,988,1,30,9.533333333,12113400,1,2398453200,,
391668,322,12,0,2840980602,511195000,101463592.9,18256964.29,0,0,0,0,0,800,0,0,0,0,0,2800000000,75,3,21,15.9047619,19791030,1,3799877760,,
139172978,34,4,0,1631576279,1303190,58270581.39,142441.4276,0,0,0,0,0,311,0,0,0,0,0,1800000000,421,1,0,0,0,1,2744784000,,
357981,2234,12,1118030,104593230,14218200,3735472.5,507792.8571,0,0,0,0,0,149,0,0,0,0,0,1800000000,10,7,8,22.375,675280,1,2734884000,,
154601883,250,18,7400,863822000,501400,31993407.41,18570.37037,0,0,0,0,0,700,0,0,0,0,0,1800000000,104,22,24,105.5,59339280,1,9968999040,,
103883907,1216,44,0,178682405,163490000,6872400.192,6055185.185,0,0,0,0,0,246,0,0,0,0,0,1800000000,31,2,6,2.5,4783920,1,2411095680,,
101783405,231,5,27120,1408873750,65377120,52180509.26,2421374.815,0,0,0,0,0,259,0,0,0,0,0,1800000000,48,3,0,0,0,1,9306057600,,
742723,120,23,0,43463718,621552,2173185.9,31077.6,0,0,0,0,0,399,0,0,0,0,0,1800000000,1,22,1,3,2382630,1,9606764160,,
76760029,1055,40,938145,164507435,39173070,5875265.536,1399038.214,0,0,0,0,0,199,0,0,0,0,0,3000000000,130,2,4,1.5,1320480,1,8437867200,,
31835748,407,5,0,32421200,1303190,1801177.778,142441.4276,0,0,0,0,0,159,0,0,0,0,0,3000000000,2,42,3,3.333333333,2071530,1,2784136320,,
30126513,104,20,0,472910100,25442890,9852293.75,508857.8,0,0,0,0,0,899,0,0,0,0,0,3000000000,4,1,0,0,0,1,2983310400,,
57873583,167,8,1049257,388061096,96900000,9239549.905,2202272.727,0,0,0,0,0,449,0,0,0,0,0,3000000000,17,2,0,0,0,1,9484776000,,
33120122,430,29,2340129,1521943611,1943094000,80102295.32,67003241.38,0,0,0,1,0,219,5020000,0,0,0,0,3000000000,30,6,5,3,815650,1,1233262800,,
104991848,562,8,0,203564390,128767000,11974375.88,6131761.905,0,0,0,0,0,100,0,0,0,0,0,3000000000,2,25,3,3.333333333,1991460,1,2676522240,,
72407906,158,28,0,123633381,381575000,4775120.75,13627678.57,10070000,0,0,1,0,400,0,0,0,0,0,3000000000,53,1,1,6,833360,1,2520080640,,
112162554,41,3,0,416081321,74700000,16003127.73,2766666.667,0,0,0,1,0,349,0,0,0,0,0,3550000000,12,2,0,0,0,1,8232416640,,
43728750,24,3,65639,1127509241,1698699000,40268187.18,60667821.43,0,0,0,0,0,798,0,0,0,0,0,3550000000,107,1,165,77.9030303,44632500,1,8764200000,,
91600235,82,2,0,3767366648,1942571088,134732737.4,69377538.86,5150000,0,0,0,0,129,0,0,0,0,0,3550000000,272,1,1,1,111120,1,3480278400,,
722315,18,5,1001141,258239890,295811000,9401424.643,10564678.57,5000000,0,0,1,0,235,0,0,0,0,0,3600000000,5,1,0,0,0,1,724271520,,
139688261,556,16,339618,444309080,265550000,19317786.09,10622000,0,0,0,0,0,130,0,0,0,0,0,3600000000,14,8,13,6.538461538,22444760,2,9166429440,,
125642287,106,9,0,2260796974,910000,103336226.1,41363.63636,12600000,0,0,0,0,136.8343173,0,1573121200,0,2,0,2550000000,108,3,0,0,0,1,2849515200,,
84137370,81,5,179442,554246740,1927997338,9897263.214,34428523.89,0,0,0,0,0,449,0,0,0,0,0,2550000000,217,1,119,18.90756303,26107410,1,7108236000,,
135803368,181,16,0,124141220,1303190,6207061,142441.4276,0,0,0,0,0,659,0,0,0,0,0,2550000000,2,11,21,2.238095238,5498360,2,9789933600,,
31866654,55,14,74447,76296558,6500580,2724877.071,232163.5714,0,0,0,0,0,708,0,0,0,0,0,2550000000,14,8,17,1.235294118,4237240,2,14884884000,,
56695202,422,23,0,1221404829,17275000,43621601.04,616964.2857,0,0,0,0,0,100,0,0,0,0,0,2550000000,37,1,90,3.044444444,27544500,1,5288544000,,
9564301,163,3,292769,76699610,328751930,3486345.909,12644305,0,0,0,0,0,129,0,0,0,0,0,2600000000,1,36,23,18.7826087,33431650,1,5860713600,,
23642047,110,36,0,247884800,643225810,9537876.923,23823178.15,100000,0,0,0,0,100,0,0,0,0,0,2600000000,8,12,124,79.29032258,31807240,1,8310924000,,
17250781,621,12,1009650,969451500,1000000,74573192.31,76923.07692,0,0,0,0,0,99,0,0,0,0,0,2600000000,11,1,0,0,0,1,2062729200,,
15006421,78,10,0,1861429254,5485000,68941824.22,203148.1481,0,0,0,0,0,800,0,0,0,0,0,2600000000,7,2,26,1.884615385,12598820,1,15525622800,,
39813349,110,29,0,12337451359,1812382630,440623262.8,64727951.07,0,0,0,0,0,311,0,0,0,0,0,3600000000,1368,1,2,1,632360,2,13778294400,,
109860963,107,14,0,2968731149,40335000,106026112.5,1440535.714,0,0,0,0,0,350,0,0,0,0,0,2600000000,225,2,24,52.125,77061120,1,12946268160,,
98249292,204,6,0,3520795541,957965000,125742697.9,34213035.71,0,0,0,0,0,199,0,0,0,0,0,2600000000,308,1,5,1.2,2070350,1,6931531800,,
27174144,1521,61,0,3118421348,873101209,148496254.7,31182186.04,0,0,0,0,0,449,0,0,0,0,0,2600000000,296,1,53,2.132075472,16737600,2,9581760000,,
76118051,1151,7,1855441,295412990,561252000,12559506.61,10022357.14,0,0,407919380,1,1,350,0,0,0,0,0,2600000000,15,1,1,3,2333400,1,8232235200,,
5855568,582,25,649845,12295274934,6219462000,219558481,111061821.4,0,0,0,0,0,311,0,0,0,0,0,3200000000,227,3,0,0,0,1,877660560,,
42976218,560,120,413023,66409659,12242000,2554217.654,470846.1538,0,0,0,0,0,246,0,0,0,0,0,3850000000,8,2,2,4.5,2931620,1,4678865520,,
39907465,63,9,4920967,436792220,22700000,15608650.71,810714.2857,250000,0,0,0,0,199,0,0,0,0,0,3850000000,30,3,0,0,0,1,3523464000,,
20755035,34,2,0,2900087877,11017160,103574567,393470,0,0,0,0,0,289,0,0,0,0,0,3200000000,48,25,0,0,0,1,9263808000,,
62481146,111,7,376412,303117370,54466894,12124694.8,2178675.76,0,0,0,0,0,1149,0,0,0,0,0,3850000000,36,133,116,70.29310345,35883440,1,10022616000,,
2576588,161,6,1002960,2899970000,998535000,103570357.1,34432241.38,0,0,0,0,0,199,20529000,0,0,4,0,3900000000,79,1,1,1,2353780,1,9490440960,,
159869152,68,2,222096,900072514,165580000,21430297.95,3679555.556,0,0,0,0,0,449,0,0,0,0,0,3900000000,14,1,118,58.44067797,34856020,1,9570636000,,
7778718,322,15,40870,111408900,104410870,3978889.286,3728959.643,0,0,0,1,0,169,0,0,0,0,0,3200000000,26,6,30,1.633333333,7496100,1,8095788000,,
1800681,769,106,399484,38587761042,34719000,459378107.6,413321.4286,0,0,0,0,0,400,0,0,0,0,0,3900000000,1446,1,15,1.933333333,1300650,1,2809404000,,
106096737,273,4,0,382000,1303190,63666.66667,142441.4276,0,0,0,0,0,429,0,0,0,0,0,3900000000,4,11,0,0,0,1,548116800,,
70426855,132,37,2211622,361667813,129365920,12920279.04,4620211.429,100000,0,0,1,0,449,0,0,0,0,0,3900000000,372,2,11,1.272727273,2868580,1,8449272000,,
84326790,35,4,0,1493909058,1049880000,19918787.44,13998400,0,0,0,0,0,289,0,0,0,0,0,3900000000,7,2,24,128.625,50577360,1,8496996480,,
7997180,60,10,532849,1342397369,2800000,48042763.18,100000,2800000,0,0,0,0,229,0,0,0,0,0,3900000000,68,2,0,0,0,1,7004301360,,
38697971,637,18,1829810,6445329990,2650700088,230190356.8,94667860.29,0,0,0,0,0,349,0,0,0,0,0,3900000000,173,1,0,0,0,1,1063661760,,
22671688,2,4,166358,3454312740,2471000,132858182.3,95038.46154,0,0,0,0,0,800,0,0,0,0,0,3900000000,164,1,16,8.375,48302080,1,8114749440,,
35665463,491,44,0,2472207379,1297942000,88293120.68,46355071.43,0,0,0,0,0,149,0,0,0,0,0,3200000000,238,1,1,1,222440,1,7207056000,,
42940124,91,14,876326,1102292080,5200000,61238448.89,288888.8889,0,0,0,1,0,350,0,0,0,0,0,3900000000,10,8,3,9,2815740,1,946088640,,
71379113,369,33,0,11802529,1303190,2950632.25,142441.4276,0,0,0,0,0,599,0,0,0,0,0,3900000000,0,69,22,158.6363636,48101680,1,8815726080,,
86006784,396,13,48374,10666370690,754162000,190470905.2,13467178.57,0,0,0,0,0,279,0,0,0,0,0,3900000000,274,1,31,3.774193548,2489920,1,2602368000,,
68078488,76,9,10000,686857176,286100000,12050125.89,4690163.934,0,0,0,0,0,215,0,0,0,0,0,7200000000,8,6,6,11.83333333,20478660,1,4013817360,,
39943549,619,23,790,2600763538,2838528754,46442206.04,50688013.46,0,0,0,0,0,179,0,0,0,0,0,7200000000,185,1,15,23.86666667,6822000,1,2406801600,,
136733582,475,35,0,679780200,13654336,8497252.5,170679.2,0,0,0,0,0,350,0,0,0,0,0,7200000000,11,18,59,2.169491525,16844500,1,9250200000,,
98939084,460,22,0,59379411,7650454,2120693.25,273230.5,0,0,0,0,0,699,0,0,0,0,0,7200000000,22,1,1,4,2213530,1,3718730400,,
11714274,278,37,0,401758550,517223100,7726125.962,9758926.415,0,0,0,0,0,350,0,0,0,0,0,7200000000,0,62,0,0,0,1,7589635200,,
166860913,72,28,0,998535648,57549000,41605652,2301960,0,0,0,0,0,100,0,0,0,0,0,4700000000,114,4,7,5.571428571,18010930,1,9077508720,,
93949276,86,17,1398522,5342095820,270605240,95394568.21,4832236.429,0,0,0,1,0,800,0,0,0,0,0,7200000000,53,1,0,0,0,1,8820421680,,
36559141,77,2,0,8156121700,2264800,151039290.7,41940.74074,0,0,0,0,0,130,0,0,0,0,0,7200000000,46,108,8,1.25,2264800,1,9172440000,,
41705207,214,10,5255297,4722666446,2992120000,262370358.1,115081538.5,0,0,0,0,0,798,0,0,0,0,0,4700000000,99,1,49,7.816326531,7195160,1,2378808000,,
54209714,538,1,0,11044283930,994115900,394835801.1,35504139.29,11118500,0,0,0,0,149,0,0,0,0,0,7200000000,1130,1,15,1.4,5115900,1,11050344000,,
53875206,236,6,0,2920724770,607783620,104311598.9,20958055.86,0,0,0,1,0,800,0,0,1848000,0,0,4700000000,122,1,0,0,0,1,1067850000,,
4225495,436,28,0,982814780,17715000,35100527.86,632678.5714,0,0,0,0,0,800,0,0,0,0,0,7200000000,39,11,15,73.13333333,28282800,1,7602416640,,
58290671,461,16,0,38791467,133230000,3526497,5792608.696,0,0,0,0,0,350,0,0,0,0,0,7200000000,0,108,2,2,2248260,1,4532492160,,
26433668,270,8,97605,2533297000,200743570,46912907.41,3649883.091,0,0,0,0,0,800,0,0,0,0,0,7200000000,92,1,4,1.5,952720,1,7717032000,,
21416892,161,5,124271,5319668528,900205630,190023876,32150201.07,1000000,0,0,0,0,149,0,0,0,0,0,7200000000,206,1,0,0,0,1,2901870720,,
84875678,171,52,0,4754634608,850627918,84904189.43,15189784.25,0,0,0,0,0,349,0,0,0,0,0,7200000000,38,1,108,19.15740741,39717000,1,11915100000,,
48100285,289,38,0,2828443602,340000,50507921.46,6071.428571,0,0,0,0,0,149,0,0,0,0,0,7200000000,300,1,1,2,1790490,1,7219255680,,
8232618,1033,80,1562243,4241696445,1241241900,50496386.25,14776689.29,0,0,0,1,0,149,0,0,0,0,0,7200000000,441,1,0,0,0,1,11809800000,,
122158467,49,5,0,198460076,1303190,11025559.78,142441.4276,0,0,0,1,0,180,0,0,0,0,0,7200000000,9,1,0,0,0,1,13943282400,,
46741815,766,10,0,69526726,322868000,1580152.864,7018869.565,0,0,0,1,0,129,0,0,0,0,0,3100000000,2,3,0,0,0,1,1133993280,,
8868711,992,29,860275,48787120,1093400060,4065593.333,36446668.67,0,0,0,0,0,899,0,0,0,0,0,3100000000,3,7,16,3,3026220,2,12320424000,,
41724148,90,18,0,2804214510,262087260,100150518.2,9360259.286,0,0,0,0,0,200,0,0,0,0,0,3800000000,52,8,0,0,0,1,4002696000,,
25656391,218,4,668910,1518983050,778376460,54249394.64,27799159.29,0,0,0,1,0,169,0,0,0,0,0,3800000000,132,1,0,0,0,2,3100645800,,
124117984,97,1,0,3333749011,23312100,119062464.7,832575,0,0,0,1,0,800,0,0,0,0,0,3800000000,64,5,0,0,0,1,1437044400,,
1502986,281,5,0,111997874,62477220,4307610.538,2402970,0,0,0,0,0,149,0,0,0,0,0,3800000000,25,3,28,2,5897080,1,6823764000,,
103359905,55,5,8339,13080168202,180002766,467148864.4,6428670.214,0,0,0,0,0,246,0,0,0,0,0,3800000000,3107,1,4,1,1102090,2,11205237600,,
38621243,418,10,0,646255528,85848000,11540277.29,1533000,0,0,0,1,0,209,0,0,0,0,0,3800000000,6,5,3,1.333333333,506340,2,6128382720,,
114683493,614,170,640530,6880482888,45980000,122865765.9,821071.4286,0,0,0,0,0,700,0,0,0,0,0,3800000000,560,2,7,1.142857143,1173620,1,5432184000,,
43446345,108,2,0,45380771,116000000,5042307.889,6105263.158,0,0,0,1,0,550,0,0,0,0,0,3100000000,0,2,0,0,0,1,5635980000,,
356683754,139,3,2414048,743175623,15477330,53083973.07,1105523.571,0,0,0,0,0,899,0,0,0,0,0,3800000000,243,1,20,2.55,5106600,1,8272692000,,
151808084,411,44,455721,224292680,500000,9353861.667,20833.33333,200000,0,0,0,0,800,0,0,0,0,0,3100000000,43,28,153,35.01960784,37452870,1,7931196000,,
41928552,72,5,0,199713522,5617260,8321396.75,234052.5,0,0,0,0,0,450,0,0,0,0,0,3100000000,0,2,2,1.5,3926300,1,3627901200,,
114063400,1535,27,69380,2306328550,11182360,82368876.79,399370,0,0,0,1,0,350,0,0,0,0,0,3100000000,77,4,6,2.166666667,999480,1,5397192000,,
